timestamp,device_id,file_ops,process_creations,registry_edits,network_calls,avg_entropy,autorun_present,macro_exec,signed_binary,sandbox_score,label
1734363588,USB-1869,68,10,6,19,5.990430417505304,1,1,0,1.0,1
1734363589,USB-8493,14,2,1,1,5.287688695535003,0,0,1,0.7672725702774578,0
1734363590,USB-6745,84,3,6,18,7.073236092908141,1,0,1,1.0,1
1734363591,USB-7509,10,2,1,2,5.634032579969717,0,0,0,0.6902481424734217,0
1734363592,USB-5742,7,1,1,3,5.2658795437785555,0,0,1,0.03564018031493377,0
1734363593,USB-7225,83,10,4,14,7.437097375284226,0,0,0,1.0,1
1734363594,USB-7219,10,0,1,0,4.831036119121531,0,0,1,0.1943822206643195,0
1734363595,USB-4632,78,4,3,12,6.4065237301864615,0,1,0,1.0,1
1734363596,USB-2217,72,5,8,16,7.56707213924062,1,0,0,1.0,1
1734363597,USB-2953,9,0,2,2,5.441432264354968,0,0,1,0.49452534802957704,0
1734363598,USB-7505,76,6,4,19,6.584318516734614,1,0,0,1.0,1
1734363599,USB-2947,6,1,0,1,5.145861695867846,0,0,1,0.2985159074122123,0
1734363600,USB-1178,98,9,3,14,7.404875841986755,0,1,0,1.0,1
1734363601,USB-2306,10,2,0,6,5.854371061533226,0,0,1,0.5101009338314348,0
1734363602,USB-4675,72,5,7,17,6.470951516507205,0,0,0,1.0,1
1734363603,USB-9823,10,1,1,3,5.068991214731639,0,0,1,0.44895617814762057,0
1734363604,USB-4205,8,2,1,2,5.889740820730713,0,0,1,0.43734492287856075,0
1734363605,USB-7898,7,3,0,2,5.511213184994121,0,0,1,0.5920068958333866,0
1734363606,USB-5959,77,13,7,20,7.331270537420745,0,1,0,1.0,1
1734363607,USB-5454,74,7,4,10,5.621409994059702,1,0,0,1.0,1
1734363608,USB-6922,9,1,1,1,5.386828224422411,0,0,1,0.42402950836997627,0
1734363609,USB-9263,87,5,8,17,7.270665653996402,0,0,0,1.0,1
1734363610,USB-7068,68,6,5,13,6.25241648488152,1,0,0,1.0,1
1734363611,USB-6126,9,2,0,4,5.762420390077292,0,0,0,0.38688699142515703,0
1734363612,USB-5137,79,4,8,17,6.362597445529393,1,0,0,1.0,1
1734363613,USB-3076,18,3,1,3,4.4947445786149105,0,0,1,0.7286401135544505,0
1734363614,USB-6888,13,0,1,3,5.94031067344276,0,0,1,0.4248396306365232,0
1734363615,USB-9479,75,6,5,9,5.520586750193379,1,0,0,1.0,1
1734363616,USB-6246,11,0,1,2,5.454983087581691,0,0,0,0.5145870599337591,0
1734363617,USB-3013,95,1,6,15,6.258243572947172,1,0,0,1.0,1
1734363618,USB-5178,10,1,1,4,4.470153187062754,0,0,1,0.2776504784098942,0
1734363619,USB-2872,74,7,9,17,6.352462765468836,0,1,0,1.0,1
1734363620,USB-4320,97,8,3,9,7.307939036485248,1,1,0,1.0,1
1734363621,USB-7575,14,2,1,2,4.89549845821683,0,0,1,0.6981363120301847,0
1734363622,USB-9883,10,0,0,0,4.861378022742352,0,0,1,0.36990778038729816,0
1734363623,USB-4793,8,1,0,3,5.265741952330011,0,0,1,0.5376046025771954,0
1734363624,USB-3770,12,2,2,3,5.290080119425369,0,0,1,0.62921098778198,0
1734363625,USB-5445,86,3,5,8,7.453361486979193,1,0,1,1.0,1
1734363626,USB-7586,96,5,5,21,5.166584750783587,1,1,1,1.0,1
1734363627,USB-6439,12,2,0,4,4.727010530649409,0,0,1,0.471215255555919,0
1734363628,USB-7946,84,4,7,18,6.719513551709756,1,0,0,1.0,1
1734363629,USB-4827,10,2,0,2,6.547377080253843,0,0,1,0.733802308065608,0
1734363630,USB-3586,7,1,1,4,4.365593683020945,0,0,1,0.552470598924454,0
1734363631,USB-9090,81,1,4,14,6.60211543787436,1,1,0,1.0,1
1734363632,USB-9844,69,6,5,14,7.861875184674682,1,1,0,1.0,1
1734363633,USB-7328,7,3,1,4,4.974133432229642,0,0,1,0.4698478255100138,0
1734363634,USB-4061,8,2,1,5,4.434635366000627,0,0,1,0.4175970104984139,0
1734363635,USB-1428,12,1,2,2,5.1423593635229405,0,0,1,0.45036314035274044,0
1734363636,USB-2901,9,2,1,5,4.833601353680241,0,0,1,0.5717329254933925,0
1734363637,USB-8502,16,0,2,4,5.328839709975901,0,0,1,0.6279055392893785,0
1734363638,USB-9885,12,0,2,3,5.506151326231528,0,0,0,0.6039029518131278,0
1734363639,USB-8346,82,7,1,9,7.29546440491294,1,0,0,1.0,1
1734363640,USB-6679,10,0,3,3,5.17338964573359,0,0,1,0.5850702874987993,0
1734363641,USB-1161,10,2,0,5,5.527224278357307,1,0,1,0.5630650236262744,0
1734363642,USB-7627,12,0,0,1,3.8479209223185142,0,0,1,0.7732498265250235,0
1734363643,USB-8801,13,4,0,5,5.3828821450207265,0,0,1,0.642028620585203,0
1734363644,USB-9036,12,2,1,3,5.3532153445467445,0,0,1,0.5051146050818406,0
1734363645,USB-3012,75,6,6,23,6.721808552347612,1,0,1,1.0,1
1734363646,USB-3780,4,2,0,1,5.715371405615314,0,0,1,0.38434694741578873,0
1734363647,USB-8272,13,2,4,4,5.497832358599143,0,0,1,0.757529025018017,0
1734363648,USB-7667,81,6,3,11,6.114376735171474,1,0,0,1.0,1
1734363649,USB-8842,9,0,1,3,5.922096143256643,0,0,0,0.48650187484081936,0
1734363650,USB-3406,15,2,1,3,5.281381405602563,0,0,1,0.4337767187071313,0
1734363651,USB-2239,8,0,1,5,5.3805948375749235,0,0,1,0.6191557412658052,0
1734363652,USB-2470,4,2,0,2,4.780104188148761,0,0,0,0.4358906333032288,0
1734363653,USB-5536,76,5,3,12,6.840587179865843,0,0,0,1.0,1
1734363654,USB-1061,82,9,2,12,6.211701397156783,0,0,1,1.0,1
1734363655,USB-9021,4,1,0,3,5.8710500296417365,0,0,1,0.44344655158852064,0
1734363656,USB-3707,83,6,5,14,6.110812716241736,1,0,0,1.0,1
1734363657,USB-8646,10,4,0,5,4.8003432784604705,0,0,1,0.8845973963661296,0
1734363658,USB-9997,7,1,1,4,6.224348884290134,0,0,0,0.6695228709437396,0
1734363659,USB-2381,8,0,1,6,4.825246744321711,0,0,1,0.22613505878014994,0
1734363660,USB-7023,13,0,1,3,4.593674940285061,0,0,1,0.5574401199791302,0
1734363661,USB-8981,73,9,7,12,5.942908215535545,0,1,0,1.0,1
1734363662,USB-8884,10,3,1,2,5.196258312301069,0,0,1,0.5311857594548229,0
1734363663,USB-2131,6,0,1,5,5.681937444586262,0,0,1,0.0,0
1734363664,USB-2137,9,4,0,7,3.6092329589672922,0,0,1,0.5318010121345322,0
1734363665,USB-3892,78,4,3,13,6.975048505251361,1,0,0,1.0,1
1734363666,USB-3125,90,11,7,15,6.968077732472979,1,0,0,1.0,1
1734363667,USB-7172,10,2,1,7,3.375001367872035,0,0,1,0.6464593814480427,0
1734363668,USB-4071,14,2,0,2,6.229945824478625,0,1,1,0.3763121630907694,0
1734363669,USB-4175,63,7,6,14,7.712383719474254,1,1,1,1.0,1
1734363670,USB-6998,8,0,1,4,5.449007077501559,0,0,1,0.08285643620925975,0
1734363671,USB-2314,73,6,6,17,6.232822788621762,1,0,0,1.0,1
1734363672,USB-2611,70,5,5,14,6.473892605995493,0,0,0,1.0,1
1734363673,USB-7349,6,1,1,6,5.764168804178976,0,0,1,0.6525824048233788,0
1734363674,USB-3944,79,10,3,15,6.732045219126752,1,0,0,1.0,1
1734363675,USB-5416,7,2,1,5,6.010131276564943,0,0,1,0.3136122869849761,0
1734363676,USB-8146,11,1,2,2,5.717929181748569,0,0,1,0.5520232760442502,0
1734363677,USB-3508,8,0,1,5,5.359346286246251,0,0,1,0.28876547149947684,0
1734363678,USB-8032,10,3,2,2,4.674898708251713,0,0,1,0.7740194470915891,0
1734363679,USB-9056,82,7,4,9,6.983280531967071,1,1,0,1.0,1
1734363680,USB-2648,94,8,3,14,7.238049784125256,0,0,0,1.0,1
1734363681,USB-1413,75,6,8,12,6.565650067301752,0,0,0,1.0,1
1734363682,USB-3751,67,6,5,19,7.295687348356692,0,0,0,1.0,1
1734363683,USB-4230,3,1,0,7,6.5839296964842005,0,0,1,0.2743444407782928,0
1734363684,USB-3744,81,4,3,15,6.861408734995407,1,1,1,1.0,1
1734363685,USB-8772,80,5,5,13,5.999697960788636,0,0,1,1.0,1
1734363686,USB-3906,10,1,2,0,5.658605449447322,0,0,1,0.3868862894254304,0
1734363687,USB-7575,9,4,2,2,4.402754271433705,0,0,0,0.8667064612680505,0
1734363688,USB-5653,84,8,6,13,6.81537594503564,1,0,0,1.0,1
1734363689,USB-1552,79,10,5,15,6.011407907296275,0,0,0,1.0,1
1734363690,USB-6374,81,10,4,18,6.3873563818121895,0,1,0,1.0,1
1734363691,USB-2266,12,2,0,0,5.200712648000695,0,0,1,0.32263738172835094,0
1734363692,USB-5451,66,13,4,11,7.189289237426889,1,0,0,1.0,1
1734363693,USB-4819,4,1,2,2,5.5026350066898955,0,0,1,0.47697581667961775,0
1734363694,USB-1068,87,4,3,16,6.845080197201941,0,1,0,1.0,1
1734363695,USB-2163,77,4,7,13,6.039849756509203,1,0,0,1.0,1
1734363696,USB-2339,75,4,6,18,6.791800369519425,1,1,0,1.0,1
1734363697,USB-7921,2,5,0,2,4.438564857719319,0,0,1,0.2759820821977442,0
1734363698,USB-1558,97,7,5,16,5.828571820753953,0,1,1,1.0,1
1734363699,USB-5031,86,7,4,18,6.489792492515705,1,0,0,1.0,1
1734363700,USB-1658,4,0,1,3,5.050877157563822,0,0,1,0.2590502922915662,0
1734363701,USB-9558,76,6,5,12,6.59786437388067,0,1,0,1.0,1
1734363702,USB-8485,83,8,6,18,6.927065882628259,1,1,0,1.0,1
1734363703,USB-3882,84,4,5,10,5.892951654862329,1,0,0,1.0,1
1734363704,USB-4651,76,6,4,15,7.004257398345716,0,1,0,1.0,1
1734363705,USB-1563,11,1,0,3,4.904699622335345,0,0,1,0.12241414066915801,0
1734363706,USB-1981,71,10,3,13,5.618264060855833,0,0,0,1.0,1
1734363707,USB-8994,57,10,7,14,7.373384410329195,0,0,0,1.0,1
1734363708,USB-9655,70,6,3,10,7.046343894515234,1,0,0,1.0,1
1734363709,USB-4868,84,5,10,18,6.912447070842407,0,1,0,1.0,1
1734363710,USB-4152,14,2,1,2,5.299229544737246,0,0,1,0.5543436108015648,0
1734363711,USB-7257,7,0,2,3,5.361563908800888,0,0,1,0.4042822519760478,0
1734363712,USB-7043,12,1,1,5,4.704858051792873,0,0,1,0.46420224677439526,0
1734363713,USB-4434,9,1,0,3,4.2355599544752724,0,0,1,0.8094203249139934,0
1734363714,USB-6949,15,1,1,2,5.296969235774976,0,0,1,0.860096793056532,0
1734363715,USB-7451,7,1,1,4,5.77762504890201,0,0,1,0.44495696167011445,0
1734363716,USB-1898,66,4,5,16,6.751505413949204,1,1,0,1.0,1
1734363717,USB-7165,11,0,1,2,4.243501628469876,0,0,1,0.2436106320272556,0
1734363718,USB-8508,69,10,7,14,7.417606920081365,1,0,0,1.0,1
1734363719,USB-1728,74,6,8,13,7.0752709881995415,0,0,0,1.0,1
1734363720,USB-7961,9,1,2,4,4.98021218043298,0,0,1,0.5138900415730809,0
1734363721,USB-3425,6,2,0,4,5.773319532885717,0,0,1,0.10725122464268244,0
1734363722,USB-7525,8,0,0,3,5.755568376264948,0,0,1,0.33608094054565846,0
1734363723,USB-1745,71,6,9,13,8.0,1,0,0,1.0,1
1734363724,USB-6337,76,8,7,7,6.558582855225875,1,1,0,1.0,1
1734363725,USB-1647,12,2,2,4,4.818574203155683,0,0,1,0.34061628030408914,0
1734363726,USB-7516,12,1,1,3,4.99171761663418,0,1,1,0.5719123532639964,0
1734363727,USB-4957,64,8,2,11,7.523786021336868,0,0,0,1.0,1
1734363728,USB-6470,8,1,0,6,4.300151668577456,0,0,1,0.6878567083385247,0
1734363729,USB-1071,20,1,0,3,4.669607586924757,0,0,1,0.660584426494649,0
1734363730,USB-1988,86,4,9,12,5.780103584599333,0,0,0,1.0,1
1734363731,USB-3216,11,2,0,2,5.930661365396964,0,0,1,0.5632105851334271,0
1734363732,USB-5408,7,0,2,3,4.270794742538855,0,0,1,0.5430318315637116,0
1734363733,USB-5822,7,1,2,2,6.210136409497972,0,0,1,0.6792901251728837,0
1734363734,USB-6064,82,5,3,9,8.0,0,0,0,1.0,1
1734363735,USB-8493,10,1,1,4,4.6819567328636165,0,0,1,0.38628165826937266,0
1734363736,USB-9259,10,1,0,2,4.522357891110853,0,0,1,0.42132410366454165,0
1734363737,USB-1039,70,3,4,8,6.406219267231597,1,0,0,1.0,1
1734363738,USB-8793,94,5,5,14,6.783602415811618,0,0,0,1.0,1
1734363739,USB-9380,11,2,0,3,5.3886225740648,0,0,1,0.24589455340838262,0
1734363740,USB-5267,84,5,2,14,7.157447806236532,1,0,0,1.0,1
1734363741,USB-7935,18,0,0,1,4.769655794319969,0,0,1,0.6020125488049648,0
1734363742,USB-5912,13,1,0,0,5.299825605947198,0,0,1,0.3086610416041883,0
1734363743,USB-9397,14,0,0,0,5.780807729868994,0,0,1,0.5707966314465308,0
1734363744,USB-7719,83,9,6,19,7.684637974720932,1,1,1,1.0,1
1734363745,USB-3935,92,7,6,16,8.0,1,1,0,1.0,1
1734363746,USB-8535,10,0,0,5,4.1649843223477845,0,0,0,0.27198791878172224,0
1734363747,USB-6298,10,2,0,4,5.474834712099569,0,0,1,0.24822463973955716,0
1734363748,USB-5979,11,2,0,1,5.072853950757204,0,0,1,0.2112510161863606,0
1734363749,USB-4117,12,4,1,1,5.028972472071562,0,0,1,0.7349994988874352,0
1734363750,USB-1715,11,2,0,5,4.541707528341023,0,0,1,0.7463343027257852,0
1734363751,USB-6713,88,6,6,11,6.7657980205396475,1,0,0,1.0,1
1734363752,USB-3835,93,10,4,10,6.504738932883373,0,0,1,1.0,1
1734363753,USB-3621,9,1,0,2,5.5385553620314605,0,0,1,0.45165760691803414,0
1734363754,USB-9833,78,5,5,11,6.95673985408805,1,1,0,1.0,1
1734363755,USB-1005,17,0,0,4,3.8812676177010488,0,0,1,0.816159187121008,0
1734363756,USB-7312,11,2,1,6,5.316477424555942,0,0,1,0.6046984968287212,0
1734363757,USB-3348,6,1,0,8,6.267246526457141,0,0,1,0.3358687478957142,0
1734363758,USB-6679,65,7,7,13,6.725054109405534,0,1,0,1.0,1
1734363759,USB-8162,92,8,4,20,5.883245999349247,0,0,1,1.0,1
1734363760,USB-1242,77,8,5,20,6.136992074290882,0,1,0,1.0,1
1734363761,USB-7582,7,1,1,9,5.028606142492276,0,0,1,0.4126278347161709,0
1734363762,USB-2223,7,1,1,4,5.699311048674041,0,0,1,0.19579217103206492,0
1734363763,USB-2485,6,2,1,2,5.375890552665002,0,0,0,0.6408001770202227,0
1734363764,USB-7426,14,0,1,4,5.6661629320746485,0,0,0,0.5007455793547552,0
1734363765,USB-1811,12,0,0,3,4.431540051436337,0,0,0,0.4494814455504648,0
1734363766,USB-6408,12,0,2,4,4.35571890982195,0,0,1,0.6375731946218944,0
1734363767,USB-3350,66,3,4,16,4.888448211621919,1,1,1,1.0,1
1734363768,USB-7864,13,0,0,1,4.4237312198348,0,0,1,0.1611331898180095,0
1734363769,USB-2845,12,0,0,5,4.901891879962253,0,0,1,0.5169171269430498,0
1734363770,USB-1162,9,0,1,2,5.652895360838857,0,0,1,0.7103774790619873,0
1734363771,USB-5077,12,1,1,2,6.041631374528556,0,0,1,0.5650449630273139,0
1734363772,USB-5534,101,6,3,21,7.147565794647484,1,0,0,1.0,1
1734363773,USB-7045,10,0,2,1,5.333517668915798,0,0,1,0.6080264625058375,0
1734363774,USB-7845,10,2,1,1,4.739315573042444,0,0,1,0.46513092952405005,0
1734363775,USB-9861,11,0,0,7,5.403025603896887,0,0,1,0.4809903634636006,0
1734363776,USB-4443,8,0,0,7,5.18361018991278,0,0,1,0.5299687744659848,0
1734363777,USB-8806,12,1,1,2,6.079179304151351,0,0,1,0.421335223907186,0
1734363778,USB-8908,78,6,7,16,6.424416359529464,1,1,1,1.0,1
1734363779,USB-2835,6,2,1,1,5.356610787206565,1,1,1,0.6014292820080909,0
1734363780,USB-1151,86,8,7,13,5.3340067979820835,1,1,0,1.0,1
1734363781,USB-6735,6,0,0,4,5.54971347056828,0,0,1,0.17124022104317968,0
1734363782,USB-8238,11,0,0,3,5.2519689060311485,0,0,1,0.5825456052515898,0
1734363783,USB-8642,10,2,0,1,4.854808966402194,0,0,0,0.5796185909597613,0
1734363784,USB-9009,11,1,0,1,4.925304156536959,1,0,1,0.601315428091834,0
1734363785,USB-7682,13,0,1,1,6.284648649018333,0,0,1,0.5778874302447103,0
1734363786,USB-1425,75,7,5,19,7.543372907615892,1,0,0,1.0,1
1734363787,USB-6141,83,5,4,10,5.646569793103086,1,0,0,1.0,1
1734363788,USB-5798,16,1,0,4,4.764899836312336,0,0,1,0.7757894013029382,0
1734363789,USB-4728,93,6,7,12,5.959777640884718,0,0,0,1.0,1
1734363790,USB-3866,6,0,0,5,4.507171525605129,0,0,1,0.30028766440170257,0
1734363791,USB-1291,76,8,2,11,6.7144877607526,0,0,0,1.0,1
1734363792,USB-3883,6,1,1,5,5.11388683923312,0,0,0,0.455440829380595,0
1734363793,USB-4486,79,8,9,14,5.840447393240618,1,0,0,1.0,1
1734363794,USB-3325,9,1,0,3,6.148325299935596,0,0,1,0.4196859755702823,0
1734363795,USB-5172,6,1,1,2,4.318584041960756,0,0,1,0.4165652530118109,0
1734363796,USB-3479,4,2,1,1,4.971507102464804,0,0,1,0.502067761549863,0
1734363797,USB-6675,5,1,0,5,4.244771165534149,0,0,1,0.2593475347246877,0
1734363798,USB-1584,11,4,0,2,5.769188624452386,0,0,1,0.5448023423250972,0
1734363799,USB-4093,83,11,11,9,5.71435033464057,1,0,1,1.0,1
1734363800,USB-1340,84,5,3,20,7.2830563202552545,1,0,0,1.0,1
1734363801,USB-2769,82,8,4,19,5.9751167721389375,1,0,0,1.0,1
1734363802,USB-4778,85,6,6,11,7.2609324075242165,1,0,0,1.0,1
1734363803,USB-1927,72,5,1,21,7.386811618396643,0,0,0,1.0,1
1734363804,USB-7630,81,5,5,19,7.622762930555832,1,1,0,1.0,1
1734363805,USB-7738,8,1,1,4,6.129541500313126,0,0,1,0.45712370016352666,0
1734363806,USB-3429,10,3,0,3,5.312303155608357,0,0,1,0.6850908426547417,0
1734363807,USB-3177,7,1,1,3,5.01343764008842,0,0,1,0.710315682373249,0
1734363808,USB-6574,9,1,3,2,4.130564155023654,0,0,1,0.8482877398334228,0
1734363809,USB-5398,82,2,6,13,5.543119837894216,0,1,0,1.0,1
1734363810,USB-4386,88,5,6,19,5.6409506387843775,0,0,0,1.0,1
1734363811,USB-4182,85,7,5,14,6.873004052841388,1,0,0,1.0,1
1734363812,USB-5803,91,5,3,20,7.044896560456123,1,1,0,1.0,1
1734363813,USB-9149,8,0,0,1,4.859663826067853,0,0,1,0.24582955091447967,0
1734363814,USB-7179,92,7,3,21,6.239091813615435,0,0,0,1.0,1
1734363815,USB-5109,12,1,0,3,4.8879314637162405,0,0,1,0.4923071024946209,0
1734363816,USB-3967,10,1,0,8,4.727097791866097,0,0,1,0.5366591177785379,0
1734363817,USB-9223,11,0,0,1,4.939158461558776,1,0,1,0.12470846625762078,0
1734363818,USB-3610,6,0,0,4,4.815952279063305,0,0,1,0.19385175912371955,0
1734363819,USB-8636,13,0,1,4,6.194807231494326,0,0,1,0.5223591738789098,0
1734363820,USB-8582,76,6,3,15,6.8522901274063805,0,0,0,1.0,1
1734363821,USB-7238,11,2,1,1,5.4393151826322335,1,0,1,0.8039072240819207,0
1734363822,USB-4855,10,2,0,3,4.929677601163947,0,0,1,0.710101187377347,0
1734363823,USB-5260,70,8,2,16,7.796483960009967,0,1,1,1.0,1
1734363824,USB-7226,14,1,1,6,6.248032151462467,0,0,1,0.9601560592284426,0
1734363825,USB-9186,75,4,3,17,5.947387746674779,0,0,0,1.0,1
1734363826,USB-5258,87,7,3,13,6.364510544564891,0,0,1,1.0,1
1734363827,USB-4861,8,2,1,3,5.4700254977069465,0,0,1,0.2987644547652881,0
1734363828,USB-3791,76,9,8,15,5.867199841909978,1,0,0,1.0,1
1734363829,USB-2799,86,11,3,10,6.925508982546219,0,0,0,1.0,1
1734363830,USB-2080,9,2,0,3,4.837286747273992,0,0,0,0.2882731962033067,0
1734363831,USB-8748,6,1,0,4,5.72637153466553,0,0,1,0.33434001020974596,0
1734363832,USB-5721,11,2,2,3,4.745895667594133,0,0,1,0.5319409310264851,0
1734363833,USB-8428,7,0,2,2,4.78094543805264,0,0,0,0.41701617312947464,0
1734363834,USB-7177,70,5,4,11,7.018038608346021,0,1,0,1.0,1
1734363835,USB-3996,7,2,0,4,3.8809184813877637,0,0,1,0.4559791329103212,0
1734363836,USB-7899,8,3,1,4,5.091025228568652,0,0,1,0.694063268193586,0
1734363837,USB-9337,10,0,0,5,5.302840371929981,0,0,1,0.26850816145263146,0
1734363838,USB-3013,7,2,1,2,5.359538781574508,0,0,1,0.36083123038620907,0
1734363839,USB-4249,8,1,1,2,5.836767934356865,0,0,1,0.26914356874572687,0
1734363840,USB-4869,6,1,0,4,5.311104284627701,0,0,1,0.627400638660909,0
1734363841,USB-9678,12,1,0,4,5.123257307969433,0,0,0,0.5377371693536076,0
1734363842,USB-7074,83,8,5,17,6.8882111921928315,0,1,0,1.0,1
1734363843,USB-9973,12,2,0,1,4.911885059588365,0,0,1,0.5997346796866477,0
1734363844,USB-5939,82,6,4,17,7.30940656435741,1,0,0,1.0,1
1734363845,USB-1623,6,0,0,2,5.530083239179961,0,0,0,0.07415521173924311,0
1734363846,USB-9653,11,2,1,1,6.029977670365293,0,0,1,0.73378666499804,0
1734363847,USB-4776,73,8,2,19,5.465264355839312,1,0,0,1.0,1
1734363848,USB-7333,16,2,0,0,5.206484310921122,0,0,1,0.45298281450459976,0
1734363849,USB-4769,11,1,1,2,6.200367560999095,0,0,1,0.6377191355654439,0
1734363850,USB-1461,9,0,0,2,4.595552854231427,0,0,1,0.40468751229369665,0
1734363851,USB-3161,76,2,4,16,7.068156940264626,1,0,0,1.0,1
1734363852,USB-7509,11,1,1,6,5.295430091856035,0,0,1,0.3876938815957477,0
1734363853,USB-3350,73,10,2,18,6.830215692776212,1,1,1,1.0,1
1734363854,USB-5102,12,1,0,5,5.010831249028085,0,0,1,0.7216771751525163,0
1734363855,USB-7142,10,3,0,1,6.459890009366038,0,0,1,0.46983517490771415,0
1734363856,USB-7858,76,9,9,15,7.4407450364469065,1,0,1,1.0,1
1734363857,USB-8420,11,0,0,1,4.514029477124291,0,0,0,0.5915932127319548,0
1734363858,USB-1215,81,9,4,11,6.74221694580691,1,0,1,1.0,1
1734363859,USB-6171,14,2,1,2,5.5855686717829185,0,0,1,0.3536078203263286,0
1734363860,USB-8036,89,8,5,22,6.276728980091639,0,0,0,1.0,1
1734363861,USB-4839,11,1,0,6,4.703481492869013,0,0,0,0.6243939684878533,0
1734363862,USB-3149,7,1,1,3,5.8079978668738805,0,0,0,0.6553822333583426,0
1734363863,USB-8427,5,1,0,3,4.729858160346355,0,0,1,0.7143467587609171,0
1734363864,USB-1751,58,6,7,14,7.420833690559866,0,0,0,1.0,1
1734363865,USB-7158,90,5,6,7,6.555268427629443,1,0,0,1.0,1
1734363866,USB-2204,13,2,0,7,4.961549388003655,1,0,1,0.9819228989777282,0
1734363867,USB-4361,76,6,2,18,6.8837018890634925,1,0,1,1.0,1
1734363868,USB-9684,79,3,5,16,6.352121451346685,0,1,0,1.0,1
1734363869,USB-4574,13,1,2,2,4.5775031576209475,0,0,1,0.6285533058177266,0
1734363870,USB-4973,8,2,0,3,5.353704265421426,0,0,1,0.4474999474680697,0
1734363871,USB-7505,80,7,4,10,7.36276336272511,1,0,0,1.0,1
1734363872,USB-5784,8,3,0,5,3.931757404972601,0,0,1,0.2280860828405346,0
1734363873,USB-8681,7,3,3,2,5.791928131615113,0,0,1,0.6276310308328562,0
1734363874,USB-5050,77,4,4,18,7.654746766385209,0,0,0,1.0,1
1734363875,USB-2938,12,0,0,5,5.556740838336466,0,0,1,0.4256645237700915,0
1734363876,USB-3210,91,7,7,18,6.32760336955109,0,1,0,1.0,1
1734363877,USB-9007,86,5,12,9,6.897637755648795,0,1,0,1.0,1
1734363878,USB-8457,87,5,1,13,7.05027918355225,0,0,0,1.0,1
1734363879,USB-7279,13,2,1,2,4.695948736089317,0,0,1,0.3913219350813835,0
1734363880,USB-8074,7,1,1,6,4.110474088552879,0,0,1,0.29979180071354816,0
1734363881,USB-2888,15,0,1,3,4.434511878160676,0,0,1,0.534946625226323,0
1734363882,USB-2720,7,1,0,1,4.60890390446196,0,0,1,0.5380237240130992,0
1734363883,USB-8835,10,4,0,3,5.259454417920745,0,0,1,0.5080006048585628,0
1734363884,USB-5587,95,7,6,14,6.172843654593111,1,0,0,1.0,1
1734363885,USB-3161,15,2,2,3,4.95005826616701,0,0,1,0.8343058133991603,0
1734363886,USB-2739,76,9,3,14,5.2710729659008395,0,0,0,1.0,1
1734363887,USB-6575,70,7,4,18,7.35253829474976,1,1,1,1.0,1
1734363888,USB-3224,10,2,1,2,5.297037732271163,0,0,1,0.4201983683363355,0
1734363889,USB-7616,72,6,5,11,8.0,0,0,1,1.0,1
1734363890,USB-3345,86,7,1,16,7.307450868052572,0,1,1,1.0,1
1734363891,USB-9557,79,12,5,13,7.572983063862075,1,1,1,1.0,1
1734363892,USB-4009,10,1,2,2,6.503664504773837,0,0,1,0.3243419142189684,0
1734363893,USB-2654,14,1,2,1,5.947455694338952,0,0,1,0.5096642635413833,0
1734363894,USB-8790,13,0,1,5,5.853665605893659,0,0,1,0.40258207242458455,0
1734363895,USB-2877,84,8,3,8,6.328046954242636,1,0,0,1.0,1
1734363896,USB-5405,79,7,6,19,7.220869727129711,1,1,0,1.0,1
1734363897,USB-1789,17,0,1,1,5.865995219298827,0,0,0,0.6660099861925995,0
1734363898,USB-3357,89,5,6,15,6.680681596337054,1,1,1,1.0,1
1734363899,USB-2688,7,0,1,0,5.499807589042374,0,0,1,0.2907800612780617,0
1734363900,USB-9198,17,1,0,2,4.766138090502917,0,0,0,0.6217728010680718,0
1734363901,USB-1254,6,2,1,1,5.054613352770739,0,0,0,0.2819545626206065,0
1734363902,USB-4533,90,11,4,11,6.249653577794112,0,0,1,1.0,1
1734363903,USB-5160,83,10,3,11,5.949688839247713,0,0,0,1.0,1
1734363904,USB-1839,8,1,1,5,5.231254734133641,0,0,1,0.7259783873007126,0
1734363905,USB-7363,12,1,0,3,5.103148545944432,0,0,1,0.6178163890504883,0
1734363906,USB-5991,6,2,0,6,4.553274047714922,0,0,1,0.4730086944131823,0
1734363907,USB-2344,16,0,1,6,4.945969009889159,0,0,1,0.8683009372334156,0
1734363908,USB-6056,83,6,6,17,7.224976403265446,0,0,1,1.0,1
1734363909,USB-1218,16,2,0,3,6.025510308290861,0,0,1,0.6062739513163785,0
1734363910,USB-4716,14,0,0,3,4.888232633887823,0,0,1,0.44947287178140627,0
1734363911,USB-6867,8,2,0,3,4.920607723047908,0,0,0,0.36029624971770774,0
1734363912,USB-4898,80,6,4,13,7.247109295125247,0,1,0,1.0,1
1734363913,USB-5630,81,5,5,16,6.729402604679649,0,0,1,1.0,1
1734363914,USB-7342,90,9,9,21,6.906228283626832,1,0,0,1.0,1
1734363915,USB-4575,5,0,0,4,5.313575174584601,0,0,1,0.348903256718447,0
1734363916,USB-6190,8,2,1,1,5.205229201956716,0,0,1,0.8023611012645846,0
1734363917,USB-2025,10,0,1,1,5.124606152416574,0,0,0,0.3522564652650818,0
1734363918,USB-5566,9,1,0,4,5.688359685099582,0,0,1,0.4525203514277228,0
1734363919,USB-1793,96,8,5,22,7.527191230559634,1,1,0,1.0,1
